user_id,games_purchased,games_played,total_playtime,avg_playtime_per_game
218585765,18,3,2.7,0.9
218600642,1,1,3.9,3.9
218608613,3,1,3.5,3.5
218668551,1,1,2.2,2.2
218680215,8,7,760.0,108.571428571429
218734858,10,8,203.7,25.4625
218779858,1,1,0.7,0.7
218785457,1,1,4.0,4.0
218844731,2,2,13.5,6.75
218908889,1,1,0.5,0.5
218914514,1,1,0.4,0.4
218918267,14,11,57.4,5.21818181818182
218938553,3,3,9.0,3.0
218952383,1,1,2.1,2.1
219035059,1,1,89.0,89.0
219080305,1,1,2.5,2.5
219095735,1,1,4.9,4.9
219136646,1,1,10.2,10.2
219145315,4,3,13.4,4.46666666666667
219195098,1,1,3.2,3.2
219229413,1,1,691.0,691.0
219230362,2,1,14.9,14.9
219262025,2,1,1.8,1.8
219328771,2,1,43.0,43.0
219339286,1,1,2.0,2.0
219361406,4,2,143.0,71.5
219414811,11,6,725.6,120.933333333333
219435905,4,1,0.4,0.4
219446813,3,1,210.0,210.0
219466457,5,4,526.6,131.65
219466905,110,3,25.5,8.5
219481235,3,2,230.0,115.0
219509107,1,1,2.1,2.1
219551734,7,4,288.8,72.2
219554846,2,1,15.8,15.8
219566087,1,1,66.0,66.0
219589039,3,0,0,0
219593982,1,1,0.4,0.4
219677174,2,1,1.2,1.2
219706418,5,1,2.5,2.5
219732733,2,1,23.0,23.0
219747318,1,1,6.4,6.4
219749787,2,0,0,0
219775534,4,2,142.7,71.35
219780322,1,1,8.3,8.3
219822826,6,4,485.9,121.475
219823929,1,1,8.8,8.8
219838359,4,1,0.2,0.2
219875346,2,1,21.0,21.0
219894679,1,1,49.0,49.0
219930123,6,1,616.0,616.0
219944270,1,0,0,0
219958874,1,1,54.0,54.0
220012683,5,1,710.0,710.0
220048685,9,1,0.5,0.5
220157121,1,1,0.1,0.1
220217607,2,1,711.0,711.0
220235189,2,2,70.7,35.35
220302789,1,1,2.6,2.6
220306050,1,1,1.3,1.3
220307007,1,1,5.7,5.7
220428551,1,1,1.7,1.7
220434034,18,14,535.4,38.2428571428571
220489263,1,1,127.0,127.0
220525938,3,1,2.0,2.0
220561138,21,14,677.1,48.3642857142857
220568686,4,4,144.4,36.1
220602833,11,10,192.6,19.26
220617471,1,1,4.0,4.0
220640317,2,2,29.3,14.65
220680498,28,20,76.7,3.835
220695363,2,2,2.6,1.3
220711709,2,1,0.3,0.3
220733923,4,1,1.4,1.4
220800650,1,1,2.9,2.9
220808791,1,1,4.0,4.0
220887518,4,2,54.2,27.1
220918911,1,1,2.4,2.4
220956035,1,1,0.5,0.5
220999682,1,1,0.2,0.2
221035258,1,0,0,0
221042905,1,1,21.0,21.0
221063173,2,0,0,0
221083006,1,1,1.3,1.3
221127319,3,1,0.8,0.8
221134306,1,1,796.0,796.0
221161433,4,1,0.4,0.4
221166146,1,0,0,0
221185061,1,1,8.6,8.6
221257958,2,1,23.0,23.0
221315846,4,4,19.0,4.75
221316926,8,1,0.8,0.8
221325014,1,1,1.9,1.9
221379737,1,1,67.0,67.0
221430493,2,1,5.3,5.3
221432905,4,3,39.7,13.2333333333333
221434031,1,1,6.2,6.2
221443125,3,1,275.0,275.0
221513057,1,1,0.8,0.8
221548709,2,1,435.0,435.0
221553173,1,1,13.1,13.1
221617645,1,1,11.6,11.6
221622562,1,0,0,0
221657386,1,1,6.8,6.8
221670883,1,1,15.6,15.6
221683659,1,1,18.5,18.5
221694858,15,12,518.7,43.225
221695617,7,2,422.0,211.0
221702697,1,1,16.0,16.0
221710011,1,1,690.0,690.0
221738571,1,1,27.0,27.0
221744925,6,1,1.6,1.6
221746589,1,1,0.9,0.9
221773178,1,1,1.8,1.8
221775355,5,4,54.8,13.7
221823551,3,3,135.5,45.1666666666667
221886106,1,1,7.1,7.1
221892471,2,2,63.4,31.7
221901510,1,1,0.2,0.2
221952355,2,2,23.8,11.9
221958385,16,2,375.7,187.85
221961243,14,13,43.2,3.32307692307692
221961399,1,1,23.0,23.0
221999937,2,2,1.0,0.5
222008249,13,12,43.7,3.64166666666667
222035871,1,1,253.0,253.0
222042345,4,1,1.4,1.4
222045462,1,1,328.0,328.0
222050169,17,14,787.8,56.2714285714286
222060673,22,6,26.1,4.35
222125122,1,1,54.0,54.0
222134637,2,2,0.5,0.25
222158662,1,1,1.2,1.2
222180483,24,16,689.9,43.11875
222182106,1,1,452.0,452.0
222194703,1,1,1.3,1.3
222238581,1,0,0,0
222259537,1,1,2.4,2.4
222277839,1,1,86.0,86.0
222284298,6,1,12.6,12.6
222319850,2,1,1.4,1.4
222360879,1,1,2.5,2.5
222363622,4,2,239.6,119.8
222397825,1,1,0.5,0.5
222406897,4,2,1.9,0.95
222433695,1,0,0,0
222465255,1,1,1.8,1.8
222578478,6,3,366.5,122.166666666667
222600281,2,2,54.0,27.0
222642374,1,1,0.7,0.7
222642626,2,2,2.4,1.2
222679413,1,1,2.1,2.1
222689962,1,1,0.1,0.1
222701635,4,0,0,0
222867863,4,2,2.1,1.05
222938490,1,1,25.0,25.0
222986054,1,1,0.9,0.9
222989310,1,0,0,0
223064225,16,14,423.5,30.25
223124802,2,1,1.6,1.6
223133463,1,1,1.4,1.4
223181037,5,3,1.8,0.6
223187857,1,1,0.3,0.3
223210213,1,0,0,0
223253799,2,2,3.0,1.5
223324734,13,11,157.8,14.3454545454545
223330523,8,5,232.0,46.4
223471406,1,1,2.7,2.7
223515017,3,1,3.4,3.4
223586930,1,1,0.4,0.4
223589417,1,1,25.0,25.0
223595417,1,1,0.1,0.1
223614273,3,1,0.4,0.4
223634790,1,1,3.0,3.0
223646498,2,2,76.2,38.1
223660563,4,4,87.8,21.95
223690993,1,0,0,0
223714279,1,1,1.5,1.5
223774670,1,1,55.0,55.0
223798950,1,1,1.0,1.0
223827574,1,0,0,0
223829418,1,1,90.0,90.0
223858723,25,9,159.4,17.7111111111111
223985145,1,1,1.1,1.1
223991842,1,1,1.3,1.3
224033250,7,5,533.0,106.6
224070533,47,33,345.6,10.4727272727273
224197206,2,1,7.3,7.3
224282935,1,1,4.2,4.2
224352019,1,1,4.6,4.6
224355955,1,1,474.0,474.0
224396593,6,5,33.5,6.7
224397205,1,1,0.7,0.7
224418566,6,2,179.9,89.95
224493107,1,1,83.0,83.0
224526163,3,2,1.4,0.7
224532667,2,2,1.6,0.8
224539783,1,1,79.0,79.0
224547146,1,1,1.6,1.6
224586627,1,1,18.4,18.4
224587014,1,1,0.5,0.5
224594322,3,1,0.6,0.6
224601141,1,1,0.8,0.8
224620377,1,1,1.2,1.2
224620778,1,1,1.3,1.3
224624355,1,1,19.6,19.6
224677810,2,2,2.7,1.35
224737765,1,1,820.0,820.0
224751217,1,1,2.4,2.4
224754050,38,21,528.1,25.147619047619
224777419,1,1,0.5,0.5
224777493,1,1,1.7,1.7
224844255,1,1,0.5,0.5
224853414,1,1,4.7,4.7
224928927,1,1,43.0,43.0
224929163,4,2,32.7,16.35
224940599,1,1,0.3,0.3
224943279,1,1,1.7,1.7
224983017,1,1,13.3,13.3
224988881,4,2,10.2,5.1
224998865,6,2,158.2,79.1
225028163,3,0,0,0
225048159,23,15,367.1,24.4733333333333
225110915,1,1,7.5,7.5
225176638,14,10,24.0,2.4
225178605,1,1,0.4,0.4
225245513,1,1,2.2,2.2
225269666,1,0,0,0
225289523,2,2,86.8,43.4
225376053,1,1,16.1,16.1
225379182,5,3,1174.0,391.333333333333
225392937,6,4,9.6,2.4
225434610,9,5,14.4,2.88
225466182,1,1,0.7,0.7
225495607,1,1,1.4,1.4
225512626,5,1,0.9,0.9
225547899,1,1,1.2,1.2
225566535,1,1,1.2,1.2
225637918,1,1,78.0,78.0
225655173,4,1,800.0,800.0
225706303,3,3,4.1,1.36666666666667
225734651,10,6,43.5,7.25
225773581,1,1,0.8,0.8
225787781,2,1,7.7,7.7
225829163,4,1,70.0,70.0
225848614,9,3,251.1,83.7
225851590,1,1,315.0,315.0
225925331,1,1,0.8,0.8
225933183,8,3,389.1,129.7
225942169,1,1,43.0,43.0
225973147,3,2,1746.8,873.4
225978911,1,1,1.7,1.7
225982565,5,1,0.2,0.2
225987202,1,1,3.8,3.8
226033921,6,4,94.0,23.5
226095163,1,1,7.6,7.6
226095399,2,2,335.5,167.75
226097350,1,1,1.7,1.7
226111113,1,0,0,0
226130045,2,1,8.7,8.7
226212066,13,10,136.4,13.64
226260133,6,2,2.5,1.25
226261535,1,1,15.7,15.7
226320653,1,1,0.2,0.2
226354893,1,0,0,0
226357303,3,1,1.0,1.0
226418742,1,0,0,0
226428439,1,1,1.0,1.0
226454327,2,2,104.2,52.1
226490758,4,2,7.7,3.85
226535562,1,1,24.0,24.0
226559137,3,1,257.0,257.0
226597231,8,6,9.1,1.51666666666667
226657630,1,1,0.4,0.4
226704675,1,1,0.3,0.3
226734923,4,1,4.9,4.9
226778243,1,1,2.8,2.8
226923581,3,3,559.7,186.566666666667
226928441,6,4,2.8,0.7
227020953,1,1,1.5,1.5
227047211,1,1,0.4,0.4
227083521,33,13,27.0,2.07692307692308
227153589,1,1,1.2,1.2
227154329,1,1,22.0,22.0
227191434,1,1,0.1,0.1
227231487,7,1,27.0,27.0
227244326,2,1,2.6,2.6
227246783,1,0,0,0
227248393,1,1,0.7,0.7
227282237,3,1,0.8,0.8
227448167,1,1,9.1,9.1
227490126,8,5,667.8,133.56
227535595,1,1,2.1,2.1
227648085,1,1,1.1,1.1
227676589,3,3,87.8,29.2666666666667
227727537,1,1,0.6,0.6
227752269,1,0,0,0
227752807,1,1,17.7,17.7
227777777,9,3,62.9,20.9666666666667
227783598,4,2,25.1,12.55
227800694,2,0,0,0
227811695,30,3,311.2,103.733333333333
227844450,1,1,10.5,10.5
227861587,3,1,0.5,0.5
227863185,31,2,21.9,10.95
227863398,3,1,17.6,17.6
227901139,1,0,0,0
227929763,1,1,39.0,39.0
227936170,1,1,1.1,1.1
227940830,2,0,0,0
227944885,1,1,62.0,62.0
228033247,1,1,8.1,8.1
228039903,1,1,7.0,7.0
228043119,1,1,2.5,2.5
228045441,5,3,4.7,1.56666666666667
228063098,1,1,15.1,15.1
228147470,1,0,0,0
228170321,1,1,2.4,2.4
228207337,3,1,2.8,2.8
228209477,1,1,15.6,15.6
228253535,1,1,0.9,0.9
228258798,1,1,2.7,2.7
228261210,2,2,16.9,8.45
228302915,4,4,33.3,8.325
228314669,1,1,0.7,0.7
228320359,1,1,0.7,0.7
228343275,1,1,4.6,4.6
228347295,1,1,109.0,109.0
228412369,2,1,175.0,175.0
228475217,1,1,0.5,0.5
228477426,2,0,0,0
228505777,1,1,14.4,14.4
228507886,1,1,6.5,6.5
228512803,1,1,0.9,0.9
228515687,1,1,15.3,15.3
228541607,1,1,6.8,6.8
228596299,1,1,0.6,0.6
228620097,1,1,39.0,39.0
228649481,30,5,110.2,22.04
228706143,3,1,9.0,9.0
228733650,1,1,1.1,1.1
228766741,1,1,1.3,1.3
228826954,1,1,46.0,46.0
228865961,2,1,37.0,37.0
228908339,8,7,553.0,79.0
228912039,7,1,104.0,104.0
228918359,1,0,0,0
228919399,16,11,511.2,46.4727272727273
228972514,1,1,2.5,2.5
229022162,2,1,5.3,5.3
229095219,1,1,1.7,1.7
229111581,3,3,59.5,19.8333333333333
229173482,3,2,9.5,4.75
229179750,1,1,9.8,9.8
229203462,1,1,77.0,77.0
229229843,1,1,5.4,5.4
229285089,1,1,388.0,388.0
229312905,2,1,687.0,687.0
229334262,1,1,2.8,2.8
229345947,1,0,0,0
229363165,2,1,86.0,86.0
229375507,1,1,0.2,0.2
229405602,1,1,0.2,0.2
229459943,1,0,0,0
229465233,1,1,0.5,0.5
229467150,1,1,24.0,24.0
229516311,5,2,44.2,22.1
229552037,3,0,0,0
229556803,7,4,24.2,6.05
229568457,1,1,0.2,0.2
229610569,2,2,217.6,108.8
229612766,1,0,0,0
229643946,1,1,0.6,0.6
229748951,2,1,7.5,7.5
229791471,3,2,28.3,14.15
229794682,2,2,5.1,2.55
229822547,2,1,303.0,303.0
229900582,1,0,0,0
229950378,1,0,0,0
229979974,1,1,1.4,1.4
230016618,2,1,28.0,28.0
230028994,1,0,0,0
230031062,9,8,579.2,72.4
230103206,1,1,0.8,0.8
230104818,1,1,0.3,0.3
230161291,1,1,1.2,1.2
230187829,1,1,436.0,436.0
230213922,2,1,1.1,1.1
230235878,4,1,1.8,1.8
230275942,1,1,341.0,341.0
230299466,2,1,1.4,1.4
230321601,1,1,3.8,3.8
230379327,3,1,8.8,8.8
230382937,1,0,0,0
230386023,2,0,0,0
230399561,1,1,12.0,12.0
230404323,6,1,58.0,58.0
230405922,1,1,0.9,0.9
230461442,2,0,0,0
230507451,5,1,294.0,294.0
230572014,16,8,1018.2,127.275
230599183,1,1,2.3,2.3
230625129,1,1,5.1,5.1
230626371,1,1,1.2,1.2
230633575,8,4,344.0,86.0
230640485,1,1,2.1,2.1
230739567,1,1,3.4,3.4
230799769,1,1,2.1,2.1
230913442,2,1,1.6,1.6
230924351,3,1,6.1,6.1
230944154,35,13,241.3,18.5615384615385
230947875,1,1,13.0,13.0
230952269,2,2,2.0,1.0
230967602,17,1,76.0,76.0
230971174,1,1,1.5,1.5
231009125,1,0,0,0
231026651,23,21,1326.5,63.1666666666667
231029951,22,16,33.6,2.1
231042734,21,4,2.2,0.55
231060378,7,6,489.2,81.5333333333333
231089541,1,0,0,0
231098765,1,0,0,0
231103175,1,1,16.7,16.7
231122258,3,2,0.4,0.2
231142279,1,1,2.3,2.3
231190223,1,1,0.5,0.5
231191282,4,1,93.0,93.0
231210957,1,1,25.0,25.0
231221037,1,1,190.0,190.0
231255153,12,11,115.5,10.5
231283521,1,1,0.3,0.3
231310711,1,1,1.8,1.8
231317343,1,1,2.2,2.2
231333981,4,4,9.7,2.425
231406506,1,1,949.0,949.0
231414706,1,1,3.9,3.9
231416829,26,17,48.3,2.84117647058823
231420711,1,1,3.5,3.5
231443162,1,1,2.2,2.2
231450817,3,1,9.9,9.9
231451737,1,1,122.0,122.0
231456970,9,1,1.2,1.2
231469827,8,1,34.0,34.0
231472933,1,1,1.3,1.3
231493001,2,2,304.9,152.45
231498310,2,0,0,0
231505005,2,1,164.0,164.0
231584646,1,1,0.7,0.7
231591025,1,1,0.6,0.6
231775334,1,1,0.1,0.1
231777525,1,1,18.7,18.7
231805700,5,1,75.0,75.0
231808839,4,3,7.9,2.63333333333333
231852874,1,1,5.4,5.4
231914521,1,0,0,0
231945021,1,1,21.0,21.0
231947531,1,1,12.2,12.2
231958063,1,0,0,0
231959681,3,1,211.0,211.0
231964178,1,1,225.0,225.0
232021495,4,2,62.6,31.3
232027326,1,0,0,0
232037254,1,1,0.1,0.1
232047954,7,3,519.6,173.2
232048969,2,2,118.5,59.25
232064401,1,1,4.5,4.5
232082615,3,1,249.0,249.0
232099107,1,1,75.0,75.0
232207754,5,2,386.2,193.1
232257053,1,1,0.5,0.5
232357353,2,0,0,0
232457943,1,1,520.0,520.0
232463267,1,1,174.0,174.0
232477991,1,1,9.5,9.5
232517422,4,0,0,0
232534914,1,1,0.6,0.6
232557513,1,1,0.6,0.6
232593507,17,4,23.8,5.95
232600639,1,1,0.6,0.6
232646553,1,0,0,0
232662797,2,2,2.0,1.0
232664241,1,1,0.3,0.3
232678951,2,2,1.7,0.85
232756470,8,0,0,0
232766649,2,2,161.6,80.8
232831378,1,0,0,0
232844363,2,0,0,0
232864591,10,2,0.4,0.2
232879561,5,5,33.7,6.74
232907046,20,4,645.0,161.25
232947963,1,0,0,0
232948950,1,1,0.6,0.6
232959254,1,1,1.3,1.3
233000303,3,1,126.0,126.0
233013810,1,1,0.3,0.3
233043005,1,1,88.0,88.0
233069119,1,1,0.4,0.4
233088001,2,1,56.0,56.0
233104650,1,1,273.0,273.0
233135465,1,1,3.8,3.8
233160273,4,4,148.4,37.1
233209749,3,2,7.5,3.75
233218574,1,1,0.6,0.6
233266997,2,1,231.0,231.0
233269570,2,1,0.8,0.8
233269898,1,0,0,0
233277671,2,2,29.0,14.5
233278562,1,1,1.2,1.2
233285702,1,1,0.3,0.3
233316747,1,1,6.0,6.0
233352407,2,0,0,0
233397077,2,1,12.7,12.7
233407123,4,4,4.7,1.175
233407190,1,0,0,0
233408698,1,1,0.7,0.7
233421657,2,2,35.2,17.6
233424343,8,5,266.0,53.2
233428283,1,1,0.8,0.8
233479846,4,3,83.1,27.7
233532285,1,1,381.0,381.0
233558010,2,2,113.0,56.5
233566106,1,1,0.5,0.5
233568555,2,1,23.0,23.0
233595859,2,1,52.0,52.0
233637211,1,1,32.0,32.0
233648242,1,1,1.1,1.1
233659279,3,2,8.5,4.25
233692859,2,1,495.0,495.0
233695797,4,1,13.5,13.5
233726801,11,1,2.9,2.9
233730505,1,1,3.0,3.0
233752770,1,0,0,0
233847882,1,1,1.7,1.7
233865573,1,1,0.9,0.9
233904235,7,1,16.5,16.5
233983451,3,1,184.0,184.0
234017477,1,1,5.2,5.2
234024191,22,13,247.7,19.0538461538462
234041171,1,1,2.8,2.8
234064650,2,0,0,0
234100567,1,1,2.5,2.5
234108053,28,13,141.9,10.9153846153846
234112159,1,1,0.8,0.8
234114335,1,1,21.0,21.0
234150209,1,1,0.6,0.6
234190577,5,5,826.3,165.26
234262106,6,5,70.0,14.0
234286554,6,1,0.4,0.4
234292025,2,2,57.8,28.9
234298807,2,1,477.0,477.0
234299035,1,1,20.0,20.0
234348805,6,5,126.5,25.3
234360501,1,1,0.2,0.2
234446846,3,0,0,0
234446915,1,1,13.9,13.9
234449643,1,1,4.9,4.9
234455210,1,1,49.0,49.0
234459658,6,3,8.8,2.93333333333333
234467038,3,3,38.5,12.8333333333333
234488787,9,9,34.9,3.87777777777778
234498398,25,17,105.3,6.19411764705882
234514530,2,0,0,0
234522038,1,1,0.6,0.6
234526381,1,1,1.6,1.6
234539285,2,0,0,0
234555589,8,2,20.2,10.1
234559223,1,1,0.8,0.8
234621077,2,2,529.5,264.75
234684541,1,1,0.2,0.2
234749963,7,3,1193.0,397.666666666667
234758647,5,1,0.8,0.8
234770287,1,1,48.0,48.0
234779342,1,1,1.0,1.0
234785523,1,1,7.4,7.4
234838943,1,1,36.0,36.0
234841918,1,0,0,0
234912279,1,1,2.3,2.3
234929278,11,4,882.5,220.625
234931110,1,1,3.9,3.9
234940889,1,0,0,0
234941318,1,0,0,0
234950941,4,2,116.0,58.0
234987725,1,1,2.6,2.6
235032362,1,1,2.0,2.0
235037893,2,2,145.3,72.65
235076531,2,0,0,0
235105105,1,1,0.6,0.6
235125671,1,1,42.0,42.0
235139665,3,2,27.4,13.7
235185723,4,4,46.1,11.525
235185786,1,1,1.5,1.5
235194002,1,1,2.6,2.6
235209794,11,0,0,0
235227013,1,1,6.2,6.2
235239851,4,3,3.0,1.0
235264279,3,0,0,0
235290543,2,2,219.8,109.9
235297215,1,1,0.2,0.2
235322374,1,1,0.6,0.6
235329083,1,0,0,0
235349841,1,1,4.4,4.4
235358002,1,1,91.0,91.0
235359505,1,1,361.0,361.0
235398879,3,0,0,0
235469862,1,1,0.4,0.4
235566877,1,0,0,0
235587689,3,1,0.2,0.2
235625555,2,0,0,0
235648821,1,0,0,0
235658693,15,2,23.1,11.55
235689037,2,2,6.9,3.45
235692659,45,32,422.1,13.190625
235712497,3,2,43.3,21.65
235723933,2,1,8.5,8.5
235758386,9,7,5.7,0.814285714285714
235770634,1,1,39.0,39.0
235788745,6,5,12.2,2.44
235856211,1,1,2.8,2.8
235874009,4,1,2.7,2.7
235898222,2,1,191.0,191.0
235901589,1,1,13.0,13.0
235946178,1,1,7.3,7.3
235986253,1,1,1.9,1.9
235996643,9,4,3.3,0.825
236020018,1,1,110.0,110.0
236023531,1,1,125.0,125.0
236026990,1,1,81.0,81.0
236042442,6,5,9.5,1.9
236054259,1,1,0.8,0.8
236068797,1,1,4.4,4.4
236078667,2,1,323.0,323.0
236151749,2,1,12.1,12.1
236160325,1,0,0,0
236182162,1,1,16.8,16.8
236188947,4,2,147.3,73.65
236191066,1,1,0.1,0.1
236193671,1,0,0,0
236210195,3,1,76.0,76.0
236245395,2,1,1154.0,1154.0
236282125,1,1,1.2,1.2
236370333,1,1,6.7,6.7
236374587,1,1,406.0,406.0
236394893,6,6,990.5,165.083333333333
236419303,1,1,12.1,12.1
236427707,1,1,627.0,627.0
236434806,12,11,82.5,7.5
236466534,2,1,1.6,1.6
236470339,1,0,0,0
236476905,1,1,5.0,5.0
236496373,3,3,243.6,81.2
236537366,1,1,0.7,0.7
236541446,1,1,0.2,0.2
236557903,4,3,3.2,1.06666666666667
236596014,8,6,22.8,3.8
236715286,1,1,3.0,3.0
236721347,1,1,40.0,40.0
236727418,5,4,67.2,16.8
236735185,1,1,2.7,2.7
236775073,2,2,1.6,0.8
236779629,1,1,14.7,14.7
236810183,3,0,0,0
236854541,2,1,16.2,16.2
236864282,3,2,1.1,0.55
236877694,1,1,2.2,2.2
236911498,1,1,33.0,33.0
236950689,3,1,1.1,1.1
237012219,1,1,276.0,276.0
237022317,10,1,10.4,10.4
237036035,18,1,208.0,208.0
237044358,8,7,54.1,7.72857142857143
237047627,2,1,0.7,0.7
237083653,1,1,0.7,0.7
237153647,1,1,26.0,26.0
237156166,5,1,64.0,64.0
237159970,9,6,95.6,15.9333333333333
237173035,10,2,14.4,7.2
237244349,21,16,145.4,9.0875
237275985,1,1,46.0,46.0
237281095,1,1,6.2,6.2
237298602,1,1,15.5,15.5
237354533,2,0,0,0
237388314,1,1,193.0,193.0
237390911,2,1,36.0,36.0
237455225,1,0,0,0
237468202,1,1,0.7,0.7
237475162,3,2,1.0,0.5
237525173,1,0,0,0
237554603,1,1,1.1,1.1
237566493,1,1,2.5,2.5
237578633,8,6,106.0,17.6666666666667
237581229,2,1,1.7,1.7
237603863,1,1,9.5,9.5
237610173,3,2,22.3,11.15
237627929,2,1,0.8,0.8
237652003,1,1,6.5,6.5
237696689,1,1,0.4,0.4
237704094,10,8,168.6,21.075
237704278,10,4,23.5,5.875
237721133,1,1,0.2,0.2
237724900,3,1,77.0,77.0
237784559,1,1,1.3,1.3
237789130,1,0,0,0
237789323,2,1,0.2,0.2
237799851,1,1,1.6,1.6
237810083,9,3,4.0,1.33333333333333
237826369,1,1,2.3,2.3
237848513,2,1,3.6,3.6
237852834,2,1,1.3,1.3
237857246,4,2,16.3,8.15
237879937,5,4,120.9,30.225
237881427,4,2,1.2,0.6
237911985,1,1,0.6,0.6
237934674,1,1,0.4,0.4
237969678,4,1,712.0,712.0
238002125,2,1,1.7,1.7
238012371,3,2,1.0,0.5
238013546,5,2,32.2,16.1
238016355,1,1,0.4,0.4
238048910,7,4,165.8,41.45
238150726,1,1,5.2,5.2
238169854,4,4,470.7,117.675
238220798,2,0,0,0
238282687,2,1,24.0,24.0
238285173,1,1,0.5,0.5
238311629,5,4,8.2,2.05
238378861,3,2,8.2,4.1
238390074,2,2,426.0,213.0
238392070,6,2,38.3,19.15
238410719,3,2,4.0,2.0
238411403,1,1,0.5,0.5
238411966,1,1,19.2,19.2
238451023,1,1,10.1,10.1
238466173,1,1,9.2,9.2
238481802,1,1,4.8,4.8
238511591,1,1,1.1,1.1
238516802,10,4,4.7,1.175
238607775,1,1,1.7,1.7
238621950,5,0,0,0
238625455,1,1,8.7,8.7
238640566,1,1,4.7,4.7
238657001,1,1,0.4,0.4
238666183,1,0,0,0
238692899,2,1,0.4,0.4
238698018,1,1,1.2,1.2
238700575,20,10,23.9,2.39
238727693,1,1,10.6,10.6
238733215,2,1,37.0,37.0
238773402,5,5,49.5,9.9
238808025,5,3,4.1,1.36666666666667
238821887,4,1,592.0,592.0
238830374,14,4,35.9,8.975
238836615,1,1,0.4,0.4
238858519,2,2,29.1,14.55
238891457,1,1,7.4,7.4
238933757,1,1,32.0,32.0
238959078,1,1,0.6,0.6
239004331,1,1,1.3,1.3
239007338,1,1,2.4,2.4
239021889,1,0,0,0
239031879,1,1,32.0,32.0
239045127,5,3,383.5,127.833333333333
239050395,4,3,138.7,46.2333333333333
239061674,1,1,0.2,0.2
239076426,2,1,10.4,10.4
239099727,1,1,0.4,0.4
239135689,4,1,102.0,102.0
239138885,1,1,7.4,7.4
239153407,1,1,1.0,1.0
239163602,4,2,277.1,138.55
239181509,1,0,0,0
239211065,1,1,39.0,39.0
239214165,2,1,3.7,3.7
239235805,1,1,2.2,2.2
239260834,1,1,13.0,13.0
239296422,1,1,1.0,1.0
239299518,11,2,4.7,2.35
239305859,1,1,104.0,104.0
239306186,1,1,3.0,3.0
239318205,1,1,0.2,0.2
239318685,1,1,1.0,1.0
239348249,1,0,0,0
239389313,1,1,8.2,8.2
239397486,1,1,29.0,29.0
239397807,1,1,0.4,0.4
239413586,42,15,377.7,25.18
239433762,1,1,9.4,9.4
239444411,1,0,0,0
239449577,1,1,0.4,0.4
239478937,1,1,0.6,0.6
239488605,1,1,66.0,66.0
239497677,4,2,142.0,71.0
239511574,9,7,61.7,8.81428571428571
239523326,3,0,0,0
239544929,13,1,0.1,0.1
239583217,1,1,1.1,1.1
239606395,1,1,0.1,0.1
239611310,2,1,261.0,261.0
239646878,1,1,2.0,2.0
239659002,3,3,4.8,1.6
239661767,2,2,8.5,4.25
239735733,1,1,177.0,177.0
239744970,3,2,1.1,0.55
239779234,1,1,0.9,0.9
239785586,1,1,1.0,1.0
239791382,1,0,0,0
239794225,2,1,16.9,16.9
239816635,3,3,37.3,12.4333333333333
239821411,1,1,121.0,121.0
239849113,1,1,0.7,0.7
239919157,9,3,8.3,2.76666666666667
239921853,6,0,0,0
239926593,1,1,5.3,5.3
239928300,3,3,100.2,33.4
239937501,1,1,0.5,0.5
240028845,3,1,621.0,621.0
240046261,1,1,26.0,26.0
240058387,1,0,0,0
240067479,1,1,6.9,6.9
240135073,1,1,0.7,0.7
240145967,7,1,1.3,1.3
240149426,1,1,0.3,0.3
240152561,2,1,1.7,1.7
240157419,1,1,0.3,0.3
240177990,2,0,0,0
240206639,1,1,112.0,112.0
240254341,1,1,16.6,16.6
240277855,1,1,3.9,3.9
240278903,1,1,0.7,0.7
240312742,1,1,17.1,17.1
240322275,1,1,12.3,12.3
240328249,3,3,115.6,38.5333333333333
240332107,8,1,0.5,0.5
240368610,1,0,0,0
240382747,2,2,7.5,3.75
240400609,2,1,7.6,7.6
240401181,2,2,16.7,8.35
240405101,23,12,92.8,7.73333333333333
240416489,3,2,6.4,3.2
240429307,1,1,14.0,14.0
240448703,1,1,8.5,8.5
240476338,2,1,133.0,133.0
240477898,2,2,6.0,3.0
240482294,5,1,1.5,1.5
240497102,5,3,62.1,20.7
240508393,1,1,62.0,62.0
240524467,1,1,184.0,184.0
240551525,21,15,155.1,10.34
240563783,1,1,9.6,9.6
240671554,1,1,11.3,11.3
240697615,2,2,264.6,132.3
240704163,1,0,0,0
240749915,7,1,72.0,72.0
240805337,2,1,0.2,0.2
240810001,5,1,0.7,0.7
240810622,7,1,12.0,12.0
240820377,1,1,0.3,0.3
240832135,1,1,0.3,0.3
240835613,1,1,10.4,10.4
240933441,1,1,1.6,1.6
240948167,5,2,310.2,155.1
240955030,1,1,4.2,4.2
240957458,1,0,0,0
240964291,2,1,719.0,719.0
240981203,1,0,0,0
240984833,1,1,0.9,0.9
241004229,5,2,21.6,10.8
241048953,1,1,9.3,9.3
241065891,1,1,1.4,1.4
241078577,1,1,18.3,18.3
241091767,5,1,1.8,1.8
241132553,1,1,440.0,440.0
241134815,2,2,290.6,145.3
241141429,3,3,7.3,2.43333333333333
241186290,1,1,0.2,0.2
241200505,2,1,0.4,0.4
241206497,1,1,17.3,17.3
241208825,1,1,331.0,331.0
241210827,9,8,344.0,43.0
241217182,5,2,0.4,0.2
241230534,4,4,8.9,2.225
241289025,1,1,0.5,0.5
241292839,1,1,2.9,2.9
